totalPkt,totalSize,DNSpkt,httpPkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
2,692,0,0,35,2,2,692,2,692,1,52,336,346,346,0,1085,1420,1,0.01,0.01,0.94,0.25,218.63,0.25,0.31,0.25,112.56,0.25,1
4,251,0,0,4,2,3,199,1,52,0.26,52,336,66.33,52,0.02,1085,1420,3,0.29,0.33,0.33,0.25,0.33,0.25,0.33,0.25,0.33,0.25,1
3,175,0,0,3,2,2,135,1,40,0.3,52,336,67.5,40,0.02,1085,1420,2,0.02,0,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,1
10,2714,2,0,11,2,9,2187,1,527,0.24,81,527,243,527,0,1182,527,9,0.08,0.08,8,1,2063,1,1,1,1,1,1
2,692,0,0,11,2,2,692,2,692,1,81,527,346,346,0,1182,527,1,0.01,0.01,8,1,2063,1,1,1,1,1,1
4,239,0,0,4,2,4,239,0,0,0,81,527,346,346,0,1182,527,0,0.01,59.81,8,1,2063,1,1,1,1,1,1
8109,8035778,24,0,8012,99,2442,223543,5667,7812235,34.95,52,1420,91.54,1378.55,0,1420,1420,0.43,0.09,2.37,0.04,0.01,16.32,0.01,0.77,0.01,1093.47,0.01,1
942,436554,6,0,896,145,575,98633,367,337921,3.43,52,1420,171.54,920.77,0,1420,1420,1.57,0.09,0.09,0.37,0.02,94.12,0.02,0.11,0.02,94.84,0.02,1
41543,39279943,6,1,41466,222,14264,962859,27279,38317084,39.8,64,1420,67.5,1404.64,0,1420,1420,0.52,0.02,0.01,0.04,0.01,3.9,0.01,0.46,0.01,650.58,0.01,1
602,241357,16,0,568,34,511,210518,91,30839,0.15,52,86,411.97,338.89,0,1420,1420,5.62,0.08,0,2.02,0.03,933.44,0.03,0.13,0.03,46.48,0.03,1
59,7739,0,0,59,34,50,6549,9,1190,0.18,52,86,130.98,132.22,0.01,1420,1420,5.56,29.21,0.13,2.44,0.03,264.88,0.03,0.31,0.03,55.75,0.03,1
23,1258,0,0,23,34,17,958,6,300,0.31,52,86,56.35,50,0.02,1420,1420,2.83,42,0.04,0.21,0.03,8.89,0.03,0.05,0.03,0.05,0.03,1
37,2705,2,0,35,36,31,1970,6,735,0.37,52,46,63.55,122.5,0.01,98,523,5.17,0.81,0.43,0.67,0.5,35.9,0.5,0.05,0.5,0.05,0.5,1
32,5068,2,0,30,38,29,4461,3,607,0.14,56,52,153.83,202.33,0.01,1311,515,9.67,0.37,0.05,2.33,0.5,423.33,0.5,0.11,0.5,0.11,0.5,1
5,867,0,0,3,40,4,827,3,732,0.89,344,344,206.75,244,0.01,348,348,1.33,0.1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
2,1232,0,0,2,40,2,1232,0,0,0,344,344,206.75,244,0.01,348,348,0,0.1,0.14,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
3,187,0,0,3,40,3,187,0,0,0,344,344,206.75,244,0.01,348,348,0,0.1,59.95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
14,2586,2,0,12,42,13,2059,1,527,0.26,62,527,158.38,527,0.01,1093,527,13,6.37,6.28,5,0.5,894,0.5,0.5,0.5,0.5,0.5,1
65,36540,2,0,73,4,40,29309,27,7923,0.27,576,86,732.73,293.44,0,1420,1420,1.48,0.09,0.09,0.82,0.33,846.54,0.33,0.43,0.33,122.07,0.33,1
28,13334,2,0,99,2,12,1829,16,11505,6.29,52,1016,152.42,719.06,0,673,1420,0.75,0.01,0.01,0.18,1,39.59,1,0.47,1,387.82,1,1
4,239,0,0,4,2,4,239,0,0,0,52,1016,152.42,719.06,0,673,1420,0,0.01,59.84,0.18,1,39.59,1,0.47,1,387.82,1,1
5,291,0,0,5,2,3,187,2,104,0.56,52,1016,62.33,52,0.02,673,1420,1.5,0.1,0.04,0.25,1,0.25,1,0.25,1,0.25,1,1
6,331,0,0,6,2,2,147,4,184,1.25,52,1016,73.5,46,0.02,673,1420,0.5,0.15,0.13,0.25,1,0.25,1,0.5,1,13.25,1,1
2,123,0,0,2,2,1,83,1,40,0,52,1016,73.5,46,0.02,673,1420,0,0.15,0.13,0.25,1,0.25,1,0.5,1,13.25,1,1
21,6531,2,0,19,4,20,6041,3,1182,0.2,52,348,302.05,394,0,1420,490,6.67,0.08,0.08,17,0.33,5226,0.33,1,0.33,1,0.33,1
5,303,0,0,5,4,5,303,0,0,0,52,348,302.05,394,0,1420,490,0,0.08,0.01,17,0.33,5226,0.33,1,0.33,1,0.33,1
40,4548,6,1,39,6,24,1550,16,2998,1.93,60,56,64.58,187.38,0.01,201,985,1.5,0.11,0.11,0.41,0.2,29.5,0.2,0.23,0.2,50.27,0.2,1
728,402753,14,0,642,86,376,107365,352,295388,2.75,52,1378,285.55,839.17,0,1420,1420,1.07,0.09,0,0.24,0.01,158.58,0.01,0.21,0.01,209.42,0.01,1
441,305618,6,0,1077,6,230,128316,211,177302,1.38,72,1420,557.9,840.29,0,1420,1420,1.09,0.08,0.08,0.41,0.2,393.07,0.2,0.39,0.2,341.49,0.2,1
4,344,4,0,1077,4,2,115,2,229,1.99,72,1420,57.5,114.5,0.01,1420,1420,1,0.03,0.04,0.41,0.2,393.07,0.2,0.39,0.2,341.49,0.2,1
19,1160,4,0,1092,4,9,515,10,645,1.25,60,52,57.22,64.5,0.02,64,115,0.9,0.03,0,0.07,0.33,0.07,0.33,0.14,0.33,3.79,0.33,1
63,4101,2,0,61,6,40,2388,23,1713,0.72,52,52,59.7,74.48,0.02,98,539,1.74,0,0,0.5,0.5,26.72,0.5,0.22,0.5,9.14,0.5,1
67,13933,2,0,65,8,38,4773,29,9160,1.92,52,86,125.61,315.86,0,1095,1420,1.31,0.09,0.09,0.38,0.5,59.05,0.5,0.28,0.5,126.53,0.5,1
9,1211,4,0,68,6,6,942,5,961,1.02,83,115,157,192.2,0.01,348,348,1.2,0.03,0.01,1,0.2,26.5,0.2,0.5,0.2,0.5,0.2,1
4,344,4,0,68,4,2,115,2,229,1.99,83,115,57.5,114.5,0.01,348,348,1,0.06,0,1,0.2,26.5,0.2,0.5,0.2,0.5,0.2,1
6,448,4,0,70,4,3,167,3,281,1.68,83,115,55.67,93.67,0.01,57,348,1,0.04,0,0.5,0.33,0.5,0.33,0.5,0.33,0.5,0.33,1
7,414,0,0,7,4,5,322,2,92,0.29,83,115,64.4,46,0.02,57,348,2.5,21.48,0.04,0.75,0.33,26.25,0.33,0.25,0.33,0.25,0.33,1
2,92,0,0,2,4,1,52,1,40,0,83,115,64.4,46,0.02,57,348,0,21.48,0.04,0.75,0.33,26.25,0.33,0.25,0.33,0.25,0.33,1
2,692,0,0,2,2,2,692,2,692,1,83,115,346,346,0,57,348,1,0.02,0.02,0.75,0.33,26.25,0.33,0.25,0.33,0.25,0.33,1
12566,1006192,25,0,12466,102,12357,822315,209,183877,0.22,64,1378,66.55,879.79,0.01,1420,1420,59.12,0.18,1.83,3.24,0.01,208.74,0.01,0.02,0.01,22.51,0.01,1
28461,15776400,3,0,28411,152,18004,1159550,10459,14617542,12.61,52,1420,64.41,1397.6,0,1420,1420,1.72,1.34,0.02,0.53,0.02,34.59,0.02,0.12,0.02,164.62,0.02,1
4,208,0,0,4,152,3,156,1,52,0.33,52,1420,52,52,0.02,1420,1420,3,0.02,0.01,0.33,0.02,0.33,0.02,0.33,0.02,0.33,0.02,1
30,1670,0,0,30,152,22,1254,8,416,0.33,52,1420,57,52,0.02,1420,1420,2.75,42.3,0.03,0.12,0.02,4.04,0.02,0.08,0.02,2.04,0.02,1
69,4429,0,0,69,152,39,2572,30,1857,0.72,52,1420,65.95,61.9,0.02,1420,1420,1.3,0,0,0.55,0.02,31.47,0.02,0.29,0.02,13.71,0.02,1
333,21282,2,0,400,2,332,20752,1,530,0.03,64,530,62.51,530,0.02,582,530,332,0.09,0.09,82,1,5095,1,0.25,1,0.25,1,1
19,2659,5,0,414,5,16,1991,3,668,0.34,64,85,124.44,222.67,0.01,648,531,5.33,0.01,0.01,2.5,0.25,341.75,0.25,0.5,0.25,21.5,0.25,1
667,251145,22,1,605,62,486,141889,181,109256,0.77,52,314,291.95,603.62,0,1420,1420,2.69,0.18,0,1.45,0.02,495.13,0.02,0.24,0.02,166.05,0.02,1
224,153477,2,1,222,64,145,91490,79,61987,0.68,124,1089,630.97,784.65,0,1420,1420,1.84,0.28,0.02,0.98,0.5,871.28,0.5,0.39,0.5,314.53,0.5,1
4,208,0,0,4,64,2,104,2,104,1,124,1089,52,52,0.02,1420,1420,1,0.31,0.31,0.5,0.5,0.5,0.5,1,0.5,26.5,0.5,1
18,986,0,0,18,64,12,698,6,288,0.41,124,1089,58.17,48,0.02,1420,1420,2,0.12,0.04,0.31,0.5,12.08,0.5,0.15,0.5,3.15,0.5,1
36,2546,2,0,34,66,27,1576,9,970,0.62,52,52,58.37,107.78,0.01,98,539,3,7.49,0.18,0.48,0.5,26,0.5,0.19,0.5,6.9,0.5,1
43,5611,2,0,41,68,38,4876,5,735,0.15,52,52,128.32,147,0.01,1135,539,7.6,3.18,0,1.05,0.5,181.05,0.5,0.05,0.5,0.05,0.5,1
96,21578,4,0,90,74,54,8575,44,13695,1.6,60,117,158.8,311.25,0,1081,1420,1.23,0.28,11.33,0.39,0.17,94.05,0.17,0.23,0.17,79.48,0.17,1
4,239,0,0,4,74,4,239,0,0,0,60,117,158.8,311.25,0,1081,1420,0,0.28,0.43,0.39,0.17,94.05,0.17,0.23,0.17,79.48,0.17,1
17,1541,2,0,15,76,10,658,7,883,1.34,52,52,65.8,126.14,0.01,98,532,1.43,20.95,0,0.44,0.5,20.89,0.5,0.33,0.5,10.33,0.5,1
4,258,0,0,4,76,3,218,1,40,0.18,52,52,72.67,40,0.02,98,532,3,0.12,1.15,1,0.5,26.5,0.5,0.5,0.5,0.5,0.5,1
2,692,0,0,4,2,2,692,2,692,1,52,52,346,346,0,98,532,1,0.02,0.02,1,0.5,26.5,0.5,0.5,0.5,0.5,0.5,1
20016,16655007,24,0,19897,121,8513,621206,11503,16033801,25.81,64,1420,72.97,1393.88,0,1420,1420,0.74,0.14,2.52,0.06,0.01,8.16,0.01,0.26,0.01,362.94,0.01,1
1041,485063,10,0,987,175,613,131764,428,353299,2.68,52,1146,214.95,825.46,0,1420,1420,1.43,0,0,0.41,0.02,136.69,0.02,0.19,0.02,173.38,0.02,1
22235,18374448,18,1,23119,103,9504,693999,12731,17680449,25.48,64,1420,73.02,1388.77,0,1420,1420,0.75,0.2,0.09,0.06,0.01,7.01,0.01,0.26,0.01,360.61,0.01,1
10790,9459400,0,0,33893,16,4286,314074,6504,9145326,29.12,64,1420,73.28,1406.11,0,1420,1420,0.66,13,12.86,0.04,0.07,7.03,0.07,0.32,0.07,448.8,0.07,1
5416,4318759,2,0,5412,20,2442,146173,2976,4173278,28.55,52,1420,59.86,1402.31,0,657,1420,0.82,3.05,0,0.05,0.25,2.87,0.25,0.16,0.25,232.7,0.25,1
183,121272,0,0,183,20,76,5440,107,115832,21.29,52,1420,71.58,1082.54,0,657,1420,0.71,0.22,0.22,0.08,0.25,9.12,0.25,0.33,0.25,431.46,0.25,1
43,3052,2,0,41,22,26,1638,17,1414,0.86,52,52,63,83.18,0.01,98,516,1.53,0.19,0.04,0.59,0.5,33.32,0.5,0.32,0.5,13.68,0.5,1
32,1791,0,0,32,22,20,1176,12,615,0.52,52,52,58.8,51.25,0.02,98,516,1.67,0.7,0.74,0.33,0.5,16.38,0.5,0.24,0.5,8.81,0.5,1
77,6199,2,0,75,24,44,3770,33,2429,0.64,64,52,85.68,73.61,0.01,714,531,1.33,0.12,0,0.57,0.5,56.08,0.5,0.33,0.5,14.72,0.5,1
5,267,0,0,5,24,3,187,2,80,0.43,64,52,62.33,40,0.02,714,531,1.5,0.3,0,1,0.5,26.5,0.5,1,0.5,20.5,0.5,1
688,320896,24,0,606,82,417,113215,271,207681,1.83,52,628,271.5,766.35,0,1420,1420,1.54,0.08,0,0.43,0.01,193.89,0.01,0.18,0.01,135.28,0.01,1
156,36705,2,0,760,2,137,33232,19,3473,0.1,52,60,242.57,182.79,0,1420,666,7.21,0.09,0.09,4.1,1,962.79,1,0.28,1,62.31,1,1
77,39515,4,0,833,4,54,26724,23,12791,0.48,83,214,494.89,556.13,0,1420,1420,2.35,0.09,0.1,0.72,0.33,583.3,0.33,0.15,0.33,91.1,0.33,1
50,50131,0,0,50,4,49,50079,1,52,0,83,214,1022.02,52,0,1420,1420,49,42.49,0,9,0.33,9409,0.33,0.2,0.33,0.2,0.33,1
42,2945,2,0,40,6,31,1839,11,1106,0.6,52,52,59.32,100.55,0.01,98,535,2.82,6.76,0.04,0.68,0.5,35.09,0.5,0.18,0.5,7.14,0.5,1
44,7877,2,0,42,8,27,2855,17,5022,1.76,52,128,105.74,295.41,0.01,941,1420,1.59,6.69,0.01,0.31,0.5,25.14,0.5,0.17,0.5,66.34,0.5,1
17,1546,0,0,15,10,13,1362,6,876,0.64,64,52,104.77,146,0.01,348,348,2.17,0.05,0.04,0.67,0.5,30.33,0.5,0.11,0.5,0.11,0.5,1
7,500,2,0,5,12,7,500,0,0,0,64,52,104.77,146,0.01,348,348,0,0.05,0,0.67,0.5,30.33,0.5,0.11,0.5,0.11,0.5,1
24,6893,2,0,22,14,13,2034,11,4859,2.39,52,442,156.46,441.73,0,1080,1420,1.18,35.87,0.04,0.38,0.5,37.46,0.5,0.38,0.5,158.31,0.5,1
1,40,0,0,1,14,0,0,1,40,0,52,442,156.46,441.73,0,1080,1420,0,35.87,0.04,0.38,0.5,37.46,0.5,0.38,0.5,158.31,0.5,1
9,1188,9,0,1,9,9,1188,0,0,0,52,442,156.46,441.73,0,1080,1420,0,35.87,0,0.38,0.5,37.46,0.5,0.38,0.5,158.31,0.5,1
8,1023,0,0,6,11,6,931,4,784,0.84,213,344,155.17,196,0.01,348,348,1.5,5.15,0.04,2,0.5,94,0.5,0.5,0.5,0.5,0.5,1
2,244,2,0,6,2,2,244,0,0,0,213,344,155.17,196,0.01,348,348,0,5.15,1.95,2,0.5,94,0.5,0.5,0.5,0.5,0.5,1
13,3241,2,0,15,4,12,2710,3,1223,0.45,64,344,225.83,407.67,0,1205,531,4,0.01,0.01,9,0.33,1894,0.33,1,0.33,1,0.33,1
11,2667,2,0,24,2,10,2136,1,531,0.25,52,531,213.6,531,0,1079,531,10,0.18,0.19,4,1,980,1,0.5,1,0.5,1,1
7,461,0,0,7,2,5,326,2,135,0.41,52,531,65.2,67.5,0.02,1079,531,2.5,0.09,0,1.33,1,64,1,0.33,1,0.33,1,1
589,174327,18,0,536,53,450,126028,139,48299,0.38,52,121,280.06,347.47,0,1420,1420,3.24,0.18,0,1.79,0.02,563.33,0.02,0.25,0.02,101.22,0.02,1
148,92068,0,0,148,53,132,90490,16,1578,0.02,52,121,685.53,98.63,0,1420,1420,8.25,3.44,0.22,2.4,0.02,1891.55,0.02,0.14,0.02,22.48,0.02,1
1,40,0,0,1,53,1,40,0,0,0,52,121,685.53,98.63,0,1420,1420,0,3.44,0.22,2.4,0.02,1891.55,0.02,0.14,0.02,22.48,0.02,1
41,2377,0,0,41,53,28,1662,13,715,0.43,52,121,59.36,55,0.02,1420,1420,2.15,0,0,0.22,0.02,10.53,0.02,0.09,0.02,2.91,0.02,1
66,8263,4,0,62,57,59,7025,7,1238,0.18,52,40,119.07,176.86,0.01,1138,523,8.43,30.7,1.74,0.91,0.25,63.41,0.25,0.06,0.25,1.28,0.25,1
8,540,0,0,8,57,7,488,1,52,0,52,40,119.07,176.86,0.01,1138,523,0,30.7,0.04,0.91,0.25,63.41,0.25,0.06,0.25,1.28,0.25,1
3,732,0,0,1,59,2,692,3,732,1.06,52,40,346,244,0,1138,523,0.67,12.16,12.16,0.91,0.25,63.41,0.25,0.06,0.25,1.28,0.25,1
116,58706,6,4,110,65,69,54736,47,3970,0.07,1420,52,793.28,84.47,0,1420,283,1.47,11.24,1.13,0.84,0.17,1067.24,0.17,0.43,0.17,40.1,0.17,1
4,270,0,0,4,65,4,270,0,0,0,1420,52,793.28,84.47,0,1420,283,0,11.24,0,0.84,0.17,1067.24,0.17,0.43,0.17,40.1,0.17,1
12,3484,2,0,14,2,11,2945,1,539,0.18,104,539,267.73,539,0,1083,539,11,0.08,0.09,10,1,2821,1,1,1,1,1,1
2,692,0,0,14,2,2,692,2,692,1,104,539,346,346,0,1083,539,1,0.01,0.01,10,1,2821,1,1,1,1,1,1
1,52,0,0,1,2,1,52,0,0,0,104,539,346,346,0,1083,539,0,0.01,0.01,10,1,2821,1,1,1,1,1,1
2,135,0,0,2,2,2,135,0,0,0,104,539,346,346,0,1083,539,0,0.01,0,10,1,2821,1,1,1,1,1,1
27,13276,2,0,27,2,12,1823,15,11453,6.28,52,612,151.92,763.53,0,667,1420,0.8,0.01,0.01,0.18,1,39.59,1,0.41,1,382.76,1,1
76,33036,6,0,68,35,50,15316,26,17720,1.16,64,529,306.32,681.54,0,1420,1420,1.92,0.19,0.19,2.08,0.03,650.69,0.03,0.23,0.03,118.62,0.03,1
6,919,0,0,4,37,4,827,4,784,0.95,346,344,206.75,196,0.01,348,348,1,4.16,0.04,1,0.5,42,0.5,0.5,0.5,0.5,0.5,1
10,626,0,0,10,37,7,407,3,219,0.54,346,344,58.14,73,0.02,348,348,2.33,0.99,0.99,0.25,0.5,6.63,0.5,0.13,0.5,0.13,0.5,1
16,3024,2,0,14,39,13,2374,3,650,0.27,62,83,182.62,216.67,0.01,1095,515,4.33,1.28,0,1.8,0.5,412.6,0.5,0.2,0.5,0.2,0.5,1
573,168013,20,0,516,57,439,114841,134,53172,0.46,52,131,261.6,396.81,0,1420,1420,3.28,0.11,0,1.76,0.02,498.8,0.02,0.21,0.02,96.11,0.02,1
161,37963,4,0,157,61,125,23407,36,14556,0.62,52,86,187.26,404.33,0,1420,1420,3.47,0.76,0.05,2,0.25,364.96,0.25,0.36,0.25,180.02,0.25,1
109,74143,2,0,107,63,95,71738,14,2405,0.03,923,73,755.14,171.79,0,1420,610,6.79,1.07,0.12,2.68,0.5,2442.71,0.5,0.18,0.5,47.04,0.5,1
33,2410,2,0,31,65,28,1695,5,715,0.42,52,285,60.54,143,0.01,98,519,5.6,16.38,0.04,0.88,0.5,47.88,0.5,0.13,0.5,3.31,0.5,1
42,4951,0,0,42,65,36,4663,6,288,0.06,52,285,129.53,48,0.01,98,519,6,0.03,14.36,1.86,0.5,278.36,0.5,0.21,0.5,7.5,0.5,1
13,1314,0,0,11,67,10,1182,5,824,0.7,52,52,118.2,164.8,0.01,348,348,2,0.03,12.35,0.38,0.5,13.13,0.5,0.13,0.5,0.13,0.5,1
7,476,0,0,7,67,6,436,1,40,0.09,52,52,72.67,40,0.01,348,348,6,0.98,0,0.4,0.5,10.6,0.5,0.2,0.5,0.2,0.5,1
6,367,0,0,6,67,6,367,0,0,0,52,52,72.67,40,0.01,348,348,0,0.98,0.97,0.4,0.5,10.6,0.5,0.2,0.5,0.2,0.5,1
2,135,0,0,2,67,2,135,0,0,0,52,52,72.67,40,0.01,348,348,0,0.98,0,0.4,0.5,10.6,0.5,0.2,0.5,0.2,0.5,1
15749,16172970,22,0,15632,184,4407,349803,11342,15823167,45.23,60,1420,79.37,1395.09,0,1420,1420,0.39,0.21,2.83,0.04,0.01,10.1,0.01,0.92,0.01,1297.96,0.01,1
1160,753636,6,0,1114,230,552,110880,608,642756,5.8,52,1420,200.87,1057.16,0,1420,1420,0.91,0.09,0.1,0.23,0.02,96.1,0.02,0.4,0.02,494.05,0.02,1
4487,664768,8,1,4410,307,4045,332506,444,332954,1,52,564,82.2,749.9,0.01,1420,1420,9.11,3.5,0.05,3.13,0.01,225.26,0.01,0.13,0.01,131.72,0.01,1
13804,10530997,0,0,13802,309,6554,403081,7250,10127916,25.13,52,1420,61.5,1396.95,0,1420,1420,0.9,2.82,0.05,0.2,0.5,12.41,0.5,0.29,0.5,407.81,0.5,1
1787,1297977,8,0,1779,317,875,100552,912,1197425,11.91,64,1420,114.92,1312.97,0,1420,1420,0.96,10.2,0.04,0.09,0.13,32.1,0.13,0.13,0.13,161.6,0.13,1
613,439384,2,0,611,319,281,20291,332,419093,20.65,52,1420,72.21,1262.33,0,1332,1420,0.85,2.35,0.04,0.04,0.5,9.59,0.5,0.15,0.5,183.11,0.5,1
1572,1166966,0,0,1572,319,755,45923,817,1121043,24.41,52,1420,60.83,1372.15,0,1332,1420,0.92,0.05,0,0.09,0.5,5.95,0.5,0.14,0.5,190.95,0.5,1
59,9448,0,0,59,319,32,3525,27,5923,1.68,52,1420,110.16,219.37,0.01,1332,1420,1.19,0.1,0,0.38,0.5,29.65,0.5,0.24,0.5,57.24,0.5,1
56,9521,4,0,52,323,31,2994,25,6527,2.18,52,75,96.58,261.08,0.01,714,1420,1.24,3.69,0.04,0.3,0.25,42.49,0.25,0.14,0.25,50.3,0.25,1
1524,1165599,2,0,1520,327,719,47737,807,1118554,23.43,64,1420,66.39,1386.06,0,376,1420,0.89,0.02,0.59,0.04,0.25,2.66,0.25,0.11,0.25,149.45,0.25,1
