totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
31,1773,0,0,0,0,31,52,20,1150,11,623,0.54,52,56,57.5,56.64,0.02,1420,585,1.82,0.05,0.04,0.15,0.5,6.5,0.5,0.08,0.5,2.04,0.5,1
80,19817,4,0,0,0,76,56,54,4003,26,15814,3.95,52,404,74.13,608.23,0,600,1420,2.08,18.68,0.43,0.58,0.25,36.4,0.25,0.21,0.25,171.09,0.25,1
136,82724,6,0,0,0,130,62,121,75403,15,7321,0.1,238,399,623.17,488.07,0,1420,1420,8.07,0.09,0,3.38,0.17,2433.45,0.17,0.14,0.17,65.72,0.17,1
6,919,0,0,0,2,4,64,5,879,3,732,0.83,346,344,175.8,244,0.01,348,348,1.67,0.09,0,1,0.5,26.5,0.5,0.5,0.5,0.5,0.5,1
11,591,0,0,0,0,11,64,8,447,3,144,0.32,346,344,55.88,48,0.02,348,348,2.67,7.78,0.04,0.1,0.5,0.1,0.5,0.1,0.5,0.1,0.5,1
10,694,0,0,0,0,10,64,9,654,1,40,0.06,346,344,72.67,40,0.01,348,348,9,2.54,0,0.43,0.5,15,0.5,0.14,0.5,0.14,0.5,1
2,692,0,0,0,2,10,2,2,692,2,692,1,346,344,346,346,0,348,348,1,0.02,0.02,0.43,0.5,15,0.5,0.14,0.5,0.14,0.5,1
2138,1528782,24,0,0,0,2042,98,1012,203036,1126,1325746,6.53,52,1420,200.63,1177.39,0,1420,1420,0.9,0.07,2.29,0.13,0.01,77.15,0.01,0.25,0.01,312.52,0.01,1
407,265465,0,0,0,0,407,98,173,28795,234,236670,8.22,52,1420,166.45,1011.41,0,1420,1420,0.74,0.02,0,0.18,0.01,63.27,0.01,0.43,0.01,531.17,0.01,1
2,692,0,0,0,2,407,2,2,692,2,692,1,52,1420,346,346,0,1420,1420,1,0.01,0.01,0.18,0.01,63.27,0.01,0.43,0.01,531.17,0.01,1
29,1563,0,0,0,0,29,2,19,1055,10,508,0.48,52,1420,55.53,50.8,0.02,1420,1420,1.9,28.43,0.04,0.16,0.01,7.24,0.01,0.04,0.01,0.04,0.01,1
82,9679,2,0,0,0,80,4,48,6356,34,3323,0.52,64,52,132.42,97.74,0.01,1420,610,1.41,0,0,0.49,0.5,67.53,0.5,0.23,0.5,17.06,0.5,1
4,227,0,0,0,0,4,4,3,187,1,40,0.21,64,52,62.33,40,0.02,1420,610,3,0.09,0,1,0.5,26.5,0.5,0.5,0.5,0.5,0.5,1
1080,571223,16,0,0,0,1019,61,674,219471,406,351752,1.6,52,1420,325.62,866.38,0,1420,1420,1.66,0.08,0,0.47,0.02,269.47,0.02,0.15,0.02,121.44,0.02,1
65,8832,2,0,0,0,63,63,49,6474,16,2358,0.36,52,56,132.12,147.38,0.01,1325,702,3.06,2.83,0.02,1.38,0.5,136.29,0.5,0.29,0.5,60,0.5,1
57,13411,0,0,0,0,57,63,48,12955,9,456,0.04,52,56,269.9,50.67,0,1325,702,5.33,0.05,0.04,0.9,0.5,297.07,0.5,0.03,0.5,0.03,0.5,1
62,7134,4,0,0,0,58,67,52,5732,10,1402,0.24,52,46,110.23,140.2,0.01,1138,539,5.2,31.11,0.43,1.95,0.25,241,0.25,0.16,0.25,4.89,0.25,1
23,6126,2,0,0,0,21,69,21,5548,2,578,0.1,56,46,264.19,289,0,1420,538,10.5,0.09,0,3.2,0.5,1037.2,0.5,0.2,0.5,0.2,0.5,1
5,879,0,0,0,2,3,71,5,879,2,692,0.79,56,46,175.8,346,0.01,1420,538,2.5,14.64,0,3.2,0.5,1037.2,0.5,0.2,0.5,0.2,0.5,1
3,187,0,0,0,0,3,71,3,187,0,0,0,56,46,175.8,346,0.01,1420,538,0,14.64,0.22,3.2,0.5,1037.2,0.5,0.2,0.5,0.2,0.5,1
121,58944,6,4,0,0,115,77,72,54870,49,4074,0.07,1420,52,762.08,83.14,0,1420,283,1.47,52.75,42.82,0.82,0.17,1026.63,0.17,0.45,0.17,36.04,0.17,1
8,509,0,0,0,0,8,77,8,509,0,0,0,1420,52,762.08,83.14,0,1420,283,0,52.75,0,0.82,0.17,1026.63,0.17,0.45,0.17,36.04,0.17,1
2,692,0,0,0,2,8,2,2,692,2,692,1,1420,52,346,346,0,1420,283,1,0.01,0.01,0.82,0.17,1026.63,0.17,0.45,0.17,36.04,0.17,1
22,7467,2,0,0,0,28,2,10,1865,12,5602,3,60,433,186.5,466.83,0,1086,1420,0.83,0.12,0.13,0.23,1,29.46,1,0.46,1,147.08,1,1
2,104,0,0,0,0,2,2,1,52,1,52,0,60,433,186.5,466.83,0,1086,1420,0,0.12,0.04,0.23,1,29.46,1,0.46,1,147.08,1,1
648,254832,17,0,0,0,605,43,523,210019,125,44813,0.21,52,145,401.57,358.5,0,1420,1420,4.18,0,0,2.18,0.02,991.15,0.02,0.23,0.02,95.29,0.02,1
60,7431,2,0,0,0,58,45,52,6658,8,773,0.12,52,52,128.04,96.63,0.01,1325,378,6.5,2.88,0.14,2.5,0.5,309.25,0.5,0.19,0.5,6.56,0.5,1
33,1865,0,0,0,0,33,45,22,1242,11,623,0.5,52,52,56.45,56.64,0.02,1325,378,2,28.47,0.04,0.19,0.5,8.5,0.5,0.12,0.5,4.04,0.5,1
70,11251,4,0,0,0,66,49,64,10037,6,1214,0.12,52,281,156.83,202.33,0.01,1420,531,10.67,4.05,0.43,1.87,0.25,364.7,0.25,0.04,0.25,0.04,0.25,1
6,374,0,0,0,0,6,49,6,374,0,0,0,52,281,156.83,202.33,0.01,1420,531,0,4.05,4.69,1.87,0.25,364.7,0.25,0.04,0.25,0.04,0.25,1
71,34656,4,0,0,2,71,6,58,27807,15,7541,0.27,72,458,479.43,502.73,0,1420,1420,3.87,0.01,0.01,2.44,0.2,1465.28,0.2,0.28,0.2,112.28,0.2,1
7,407,0,0,0,0,7,6,7,407,0,0,0,72,458,479.43,502.73,0,1420,1420,0,0.01,47.94,2.44,0.2,1465.28,0.2,0.28,0.2,112.28,0.2,1
5,322,0,0,0,0,5,6,5,322,0,0,0,72,458,479.43,502.73,0,1420,1420,0,0.01,0,2.44,0.2,1465.28,0.2,0.28,0.2,112.28,0.2,1
9,499,0,0,0,0,9,6,6,355,3,144,0.41,72,458,59.17,48,0.02,1420,1420,2,0.04,0.04,0.13,0.2,0.13,0.2,0.13,0.2,0.13,0.2,1
4,301,0,0,0,0,4,6,4,301,0,0,0,72,458,59.17,48,0.02,1420,1420,0,0.04,0,0.13,0.2,0.13,0.2,0.13,0.2,0.13,0.2,1
2,692,0,0,0,2,4,2,2,692,2,692,1,72,458,346,346,0,1420,1420,1,0.01,0.01,0.13,0.2,0.13,0.2,0.13,0.2,0.13,0.2,1
60,19111,6,0,0,2,56,8,31,6089,31,13714,2.25,60,214,196.42,442.39,0,1184,1420,1,0.09,0.09,0.19,0.14,43.65,0.14,0.27,0.14,129.73,0.14,1
11,603,0,0,0,0,11,8,6,355,5,248,0.7,60,214,59.17,49.6,0.02,1184,1420,1.2,0.03,0.03,0.38,0.14,13.13,0.14,0.13,0.14,0.13,0.14,1
5,298,0,0,0,0,5,8,3,218,2,80,0.37,60,214,72.67,40,0.02,1184,1420,1.5,0.02,0.36,0.67,0.14,17.67,0.14,0.33,0.14,0.33,0.14,1
587,202370,26,0,0,0,485,102,404,111220,183,91150,0.82,52,203,275.3,498.09,0,1420,1420,2.21,0.01,0,1.16,0.01,371.24,0.01,0.21,0.01,105.62,0.01,1
333,104805,12,2,0,0,321,114,264,88815,69,15990,0.18,52,52,336.42,231.74,0,1420,1420,3.83,0.85,0.12,1.7,0.08,624.16,0.08,0.23,0.08,75.73,0.08,1
4525,391074,14,6,0,0,4238,608,4242,332921,283,58153,0.17,52,58,78.48,205.49,0.01,1378,1420,14.99,0.1,0.01,38.49,0,2180.95,0,0.09,0,44.44,0,1
5871,345731,8,2,0,0,5832,647,5838,339390,33,6341,0.02,52,60,58.13,192.15,0.02,1378,1378,176.91,2.37,0.04,165.54,0.03,9409.23,0.03,0.11,0.03,21.37,0.03,1
427,42935,7,0,0,0,401,673,407,36789,20,6146,0.17,64,60,90.39,307.3,0.01,1420,1378,20.35,1.3,0.04,12.83,0.04,1000.14,0.04,0.03,0.04,0.03,0.04,1
37,12047,5,0,0,0,417,21,26,11215,11,832,0.07,83,58,431.35,75.64,0,1378,216,2.36,0.1,0,0.45,0.05,19,0.05,0.18,0.05,4.82,0.05,1
10,1158,0,0,0,2,8,23,8,1066,4,784,0.74,52,346,133.25,196,0.01,348,348,2,8.73,0,0.6,0.5,21,0.5,0.2,0.5,0.2,0.5,1
9,524,1,0,0,0,8,24,8,484,1,40,0.08,52,40,60.5,40,0.02,89,40,8,0.12,50.23,1.67,1,69.67,1,0.33,1,0.33,1,1
10,662,3,0,0,0,7,27,10,662,0,0,0,52,40,60.5,40,0.02,89,40,0,0.12,7.52,1.67,1,69.67,1,0.33,1,0.33,1,1
4,405,4,0,0,0,7,4,4,405,0,0,0,52,40,60.5,40,0.02,89,40,0,0.12,1.02,1.67,1,69.67,1,0.33,1,0.33,1,1
6,1048,4,0,0,2,7,6,6,1048,2,692,0.66,52,40,174.67,346,0.01,89,40,3,0.01,0.01,1.67,1,69.67,1,0.33,1,0.33,1,1
6,534,6,0,0,0,7,6,6,534,0,0,0,52,40,174.67,346,0.01,89,40,0,0.01,1.02,1.67,1,69.67,1,0.33,1,0.33,1,1
36,8488,10,0,0,0,33,10,26,2532,10,5956,2.35,89,572,97.38,595.6,0,310,1420,2.6,40.14,0.1,0.3,0.11,33.3,0.11,0.1,0.11,71.05,0.11,1
14,5795,4,0,0,0,43,4,13,5264,1,531,0.1,96,531,404.92,531,0,1420,531,13,34.83,0.92,10,0.33,4962,0.33,1,0.33,1,0.33,1
15,2588,2,0,0,0,56,2,15,2588,0,0,0,96,531,404.92,531,0,1420,531,0,34.83,1.02,10,0.33,4962,0.33,1,0.33,1,0.33,1
4,870,2,0,0,2,56,4,4,870,2,692,0.8,96,531,217.5,346,0,1420,531,2,33.33,33.33,10,0.33,4962,0.33,1,0.33,1,0.33,1
6,417,2,0,0,0,4,6,6,417,0,0,0,96,531,217.5,346,0,1420,531,0,33.33,0.19,10,0.33,4962,0.33,1,0.33,1,0.33,1
8,632,5,0,0,0,3,11,8,632,0,0,0,96,531,217.5,346,0,1420,531,0,33.33,14.53,10,0.33,4962,0.33,1,0.33,1,0.33,1
3,267,3,0,0,0,3,3,3,267,0,0,0,96,531,217.5,346,0,1420,531,0,33.33,9.32,10,0.33,4962,0.33,1,0.33,1,0.33,1
2,178,2,0,0,0,3,2,2,178,0,0,0,96,531,217.5,346,0,1420,531,0,33.33,0.92,10,0.33,4962,0.33,1,0.33,1,0.33,1
434,134999,16,0,0,0,386,48,328,93291,106,41708,0.45,52,199,284.42,393.47,0,1420,1420,3.09,0.08,0,1.64,0.02,545.42,0.02,0.23,0.02,109.39,0.02,1
262,114125,0,0,0,0,262,48,228,105562,34,8563,0.08,52,199,462.99,251.85,0,1420,1420,6.71,0.68,0.07,2.94,0.02,1496.56,0.02,0.24,0.02,72.75,0.02,1
17,946,0,0,0,0,17,48,12,698,5,248,0.36,52,199,58.17,49.6,0.02,1420,1420,2.4,31.74,0.04,0.23,0.02,8.08,0.02,0.15,0.02,4.08,0.02,1
43,3048,2,0,0,0,41,50,37,2273,6,775,0.34,52,52,61.43,129.17,0.01,98,539,6.17,31.43,0.03,0.71,0.5,37.79,0.5,0.04,0.5,0.04,0.5,1
41,5480,2,0,0,0,39,52,36,4777,5,703,0.15,52,40,132.69,140.6,0.01,1139,531,7.2,0.11,0,1.44,0.5,233.88,0.5,0.06,0.5,0.06,0.5,1
5,867,0,0,0,2,3,54,4,827,3,732,0.89,344,344,206.75,244,0.01,348,348,1.33,0.11,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
26,7651,2,0,0,0,24,56,15,2154,11,5497,2.55,56,336,143.6,499.73,0,1096,1420,1.36,49.45,1.35,0.33,0.5,32.47,0.5,0.33,0.5,120.8,0.5,1
3,187,0,0,0,0,3,56,3,187,0,0,0,56,336,143.6,499.73,0,1096,1420,0,49.45,0,0.33,0.5,32.47,0.5,0.33,0.5,120.8,0.5,1
4,796,0,0,0,2,5,2,3,744,3,744,1,56,336,248,248,0.01,348,1420,1,0.02,0.02,0.5,1,0.5,1,0.5,1,0.5,1,1
4,227,0,0,0,0,4,2,3,187,1,40,0.21,56,336,62.33,40,0.02,348,1420,3,0.11,0,3,1,105,1,1,1,1,1,1
49,23564,4,0,0,2,47,6,30,8162,21,16094,1.97,52,578,272.07,766.38,0,1420,1420,1.43,0.08,0.09,0.5,0.2,228.46,0.2,0.23,0.2,230.81,0.2,1
6,343,0,0,0,0,6,6,5,291,1,52,0.18,52,578,58.2,52,0.02,1420,1420,5,31.4,31.44,1,0.2,35,0.2,0.33,0.2,0.33,0.2,1
10,648,0,0,0,0,10,6,6,390,4,258,0.66,52,578,65,64.5,0.02,1420,1420,1.5,0.1,0,0.43,0.2,20,0.2,0.14,0.2,0.14,0.2,1
85,8968,0,0,0,0,84,1,67,7530,18,1438,0.19,52,65,112.39,79.89,0.01,1345,187,3.72,1.57,0,1,1,106.44,1,0.1,1,9.17,1,1
82,10102,2,0,0,0,80,3,49,6440,33,3662,0.57,52,60,131.43,110.97,0.01,842,573,1.48,2.63,2.52,0.23,0.5,39.43,0.5,0.12,0.5,23.9,0.5,1
42,3934,0,0,0,0,42,3,27,2683,15,1251,0.47,52,60,99.37,83.4,0.01,842,573,1.8,0,0,0.14,0.5,21.71,0.5,0.09,0.5,9.26,0.5,1
73,6596,4,0,0,0,69,7,57,4643,16,1953,0.42,52,78,81.46,122.06,0.01,833,519,3.56,9.79,2.04,0.37,0.25,30.04,0.25,0.06,0.25,4.78,0.25,1
109,12382,2,0,0,0,107,9,75,9247,34,3135,0.34,52,65,123.29,92.21,0.01,1139,539,2.21,16.51,0,0.43,0.5,72.53,0.5,0.07,0.5,8.99,0.5,1
196,75759,6,0,0,2,188,17,137,60094,61,16357,0.27,60,85,438.64,268.15,0,1420,1420,2.25,20.51,20.51,0.9,0.13,583.01,0.13,0.18,0.13,59.77,0.13,1
47,5184,0,0,0,0,47,17,27,3400,20,1784,0.52,60,85,125.93,89.2,0.01,1420,1420,1.35,0,0,0.22,0.13,26.5,0.13,0.11,0.13,14.19,0.13,1
6,345,0,0,0,0,6,17,4,234,2,111,0.47,60,85,58.5,55.5,0.02,1420,1420,2,0,0,0.5,0.13,18,0.13,0.25,0.13,0.25,0.13,1
42,3976,0,0,0,0,42,17,28,2777,14,1199,0.43,60,85,99.18,85.64,0.01,1420,1420,2,8.48,0.94,0.29,0.13,32.45,0.13,0.1,0.13,10.45,0.13,1
84,8264,2,0,0,0,82,19,51,5352,33,2912,0.54,52,60,104.94,88.24,0.01,837,274,1.55,15.5,0,0.23,0.5,29.69,0.5,0.11,0.5,12.11,0.5,1
53,6345,2,0,0,0,51,21,37,4650,16,1695,0.36,60,71,125.68,105.94,0.01,1079,527,2.31,12.09,11.98,0.44,0.5,77.15,0.5,0.09,0.5,6.88,0.5,1
4,321,2,0,0,0,2,23,3,200,1,121,0.6,60,71,66.67,121,0.01,71,527,3,8.7,8.41,1,0.5,1,0.5,1,0.5,1,0.5,1
38,5114,0,0,0,2,36,25,24,3850,16,1956,0.51,52,110,160.42,122.25,0.01,785,348,1.5,0.66,0,0.18,0.5,28.25,0.5,0.14,0.5,18.25,0.5,1
34,3578,0,0,0,0,34,25,21,2425,13,1153,0.48,52,110,115.48,88.69,0.01,785,348,1.62,0,0,0.23,0.5,31.96,0.5,0.12,0.5,9,0.5,1
56,6473,6,1,0,0,50,31,34,3510,22,2963,0.84,52,78,103.24,134.68,0.01,781,523,1.55,6.55,6.55,0.21,0.17,34.97,0.17,0.1,0.17,20.41,0.17,1
