totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
628,74996,2,15,0,0,625,1255,497,40116,414,47658,1.19,45,40,80.72,115.12,0.01,1500,1500,1.2,0.25,0.2,0.07,0.33,34.1,0.33,0.07,0.33,40.04,0.33,1
486,25847,0,3,0,0,482,1259,443,22206,363,17991,0.81,45,40,50.13,49.56,0.02,726,675,1.22,0.7,0.7,0.01,0.25,4.9,0.25,0.01,0.25,4.56,0.25,1
498,31257,0,2,0,0,496,1261,461,24079,376,22301,0.93,45,40,52.23,59.31,0.02,1500,1500,1.23,0.16,0.16,0.02,0.5,7.39,0.5,0.02,0.5,9.45,0.5,1
490,29210,0,2,0,0,488,1263,448,23977,362,19541,0.81,45,40,53.52,53.98,0.02,1500,1500,1.24,0.13,0.13,0.02,0.5,8.62,0.5,0.02,0.5,5.19,0.5,1
521,31655,6,4,0,0,513,1271,470,23587,371,22279,0.94,45,40,50.19,60.05,0.02,723,2931,1.27,0.45,0.45,0.02,0.13,5.23,0.13,0.02,0.13,4.97,0.13,1
623,83120,2,7,0,0,617,1277,530,34861,437,64255,1.84,45,40,65.78,147.04,0.01,1500,5952,1.21,0.05,0.05,0.05,0.17,20.03,0.17,0.04,0.17,48.28,0.17,1
724,257700,16,14,0,0,705,1295,541,40876,443,238251,5.83,40,45,75.56,537.81,0,1500,7340,1.22,0.05,0.05,0.19,0.06,19.14,0.06,0.16,0.06,186.93,0.06,1
778,258174,36,36,0,0,740,1333,567,42395,438,226401,5.34,45,45,74.77,516.9,0,1060,11720,1.29,0.4,0.4,0.17,0.03,29.79,0.03,0.12,0.03,141.75,0.03,1
487,84340,6,16,0,0,480,1340,386,25456,285,67101,2.64,45,40,65.95,235.44,0.01,856,8800,1.35,0.03,0,0.11,0.14,22.82,0.14,0.07,0.14,46.4,0.14,1
861,186694,6,38,0,0,851,1350,661,52052,531,149536,2.87,45,45,78.75,281.61,0,1359,8800,1.24,0.03,0.06,0.12,0.1,32.29,0.1,0.08,0.1,80.07,0.1,1
729,97699,20,18,0,0,707,1372,600,34953,489,78831,2.26,45,45,58.26,161.21,0.01,963,5880,1.23,0.17,0.17,0.07,0.05,14.92,0.05,0.05,0.05,46.22,0.05,1
529,26836,6,1,0,0,521,1380,494,22682,404,20624,0.91,45,40,45.91,51.05,0.02,267,2528,1.22,0.03,0.06,0.01,0.13,0.68,0.13,0.01,0.13,0.16,0.13,1
538,51213,12,9,0,0,524,1394,474,24755,372,40313,1.63,45,40,52.23,108.37,0.01,676,5880,1.27,0.15,0.15,0.05,0.07,6.84,0.07,0.02,0.07,6.07,0.07,1
512,24821,4,1,0,0,504,1402,477,22481,387,18157,0.81,45,40,47.13,46.92,0.02,727,684,1.23,0,0,0.01,0.13,1.8,0.13,0.01,0.13,1.71,0.13,1
733,129414,6,25,0,0,725,1410,601,38519,489,106904,2.78,45,44,64.09,218.62,0.01,1062,8800,1.23,0.45,0.1,0.09,0.13,19.78,0.13,0.06,0.13,46.75,0.13,1
679,72192,6,11,0,0,669,1420,592,32874,490,57332,1.74,45,40,55.53,117,0.01,787,5880,1.21,0.07,0.07,0.05,0.1,11.15,0.1,0.04,0.1,37.92,0.1,1
553,39022,2,2,0,0,549,1424,513,24309,405,31148,1.28,45,40,47.39,76.91,0.01,708,7800,1.27,0.11,0.11,0.02,0.25,2.63,0.25,0.01,0.25,0.15,0.25,1
498,22705,0,0,0,0,495,1427,475,21780,389,17476,0.8,45,40,45.85,44.93,0.02,105,105,1.22,0.19,0.19,0,0.33,0.09,0.33,0,0.33,0.09,0.33,1
472,21518,0,0,0,0,470,1429,438,20150,358,16046,0.8,45,40,46,44.82,0.02,104,104,1.22,0.84,0.84,0,0.5,0,0.5,0,0.5,0,0.5,1
556,83773,18,23,0,0,536,1449,404,28477,316,62485,2.19,48,44.5,70.49,197.74,0.01,775,1500,1.28,0.12,0.12,0.09,0.05,20.02,0.05,0.11,0.05,78.6,0.05,1
576,38896,2,5,0,0,572,1453,518,25914,434,29756,1.15,45,40,50.03,68.56,0.01,797,1500,1.19,0.08,0.08,0.02,0.25,5.43,0.25,0.02,0.25,11.29,0.25,1
650,47578,8,10,0,0,638,1465,580,32563,477,33230,1.02,45,40,56.14,69.66,0.01,1268,1500,1.22,0.16,0.16,0.03,0.08,11.56,0.08,0.02,0.08,13.48,0.08,1
518,23591,0,0,0,0,516,1467,489,22170,403,18095,0.82,45,40,45.34,44.9,0.02,72,301,1.21,0,0,0,0.5,0,0.5,0,0.5,0,0.5,1
428,19610,0,0,0,0,426,1469,397,18370,317,14290,0.78,45,40,46.27,45.08,0.02,94,94,1.25,0.47,0.47,0,0.5,0,0.5,0,0.5,0,0.5,1
463,20992,0,0,0,0,461,1471,435,19864,357,15904,0.8,45,40,45.66,44.55,0.02,71,71,1.22,0.29,0.29,0.01,0.5,0.19,0.5,0.01,0.5,0.19,0.5,1
488,26395,2,2,0,0,464,1495,453,23035,347,17344,0.75,45,40,50.85,49.98,0.02,727,682,1.31,0.28,0.2,0.02,0.04,3.56,0.04,0.02,0.04,3.37,0.04,1
562,55441,12,14,0,0,549,1508,470,30412,375,37687,1.24,45,40,64.71,100.5,0.01,1300,1500,1.25,0.13,0.13,0.06,0.08,20.91,0.08,0.06,0.08,30.98,0.08,1
408,18637,0,0,0,0,406,1510,392,17992,296,13264,0.74,45,40,45.9,44.81,0.02,89,89,1.32,0.12,0.12,0,0.5,0.13,0.5,0,0.5,0.13,0.5,1
461,21458,2,0,0,0,455,1516,444,20634,349,15717,0.76,45,40,46.47,45.03,0.02,229,184,1.27,0,0,0,0.17,0,0.17,0,0.17,0,0.17,1
510,27152,8,2,0,0,498,1528,479,22265,385,20699,0.93,45,40,46.48,53.76,0.02,267,2800,1.24,0.1,0.1,0,0.08,0.54,0.08,0,0.08,0.15,0.08,1
519,26338,2,3,0,0,515,1532,485,23208,395,19291,0.83,45,40,47.85,48.84,0.02,729,675,1.23,0.02,0.02,0.01,0.25,2.73,0.25,0.01,0.25,2.8,0.25,1
669,61333,6,17,0,0,661,1540,563,35616,474,42774,1.2,45,41,63.26,90.24,0.01,1424,1500,1.19,0.47,0.2,0.05,0.13,16.46,0.13,0.05,0.13,23.56,0.13,1
578,41093,4,6,0,0,572,1546,523,29207,426,28531,0.98,45,40,55.85,66.97,0.01,1437,1500,1.23,0.13,0.13,0.03,0.17,10.64,0.17,0.03,0.17,11.74,0.17,1
481,22603,4,1,0,0,473,1554,460,21201,362,16709,0.79,45,40,46.09,46.16,0.02,227,301,1.27,0.08,0.08,0,0.13,0.48,0.13,0,0.13,0,0.13,1
365,16728,0,0,0,0,363,1556,349,16088,242,10832,0.67,48,40,46.1,44.76,0.02,83,83,1.44,0.13,0.13,0,0.5,0,0.5,0,0.5,0,0.5,1
409,20024,6,1,0,0,402,1563,382,17807,288,13939,0.78,48,40,46.62,48.4,0.02,284,477,1.33,0.17,0.17,0.01,0.14,0.92,0.14,0.01,0.14,1.41,0.14,1
488,22193,0,0,0,0,486,1565,472,21526,376,16798,0.78,45,40,45.61,44.68,0.02,72,72,1.26,0.1,0.1,0,0.5,0,0.5,0,0.5,0,0.5,1
498,22869,2,0,0,0,492,1571,474,21620,388,17578,0.81,45,40,45.61,45.3,0.02,84,321,1.22,0.03,0.04,0.01,0.17,0.22,0.17,0.01,0.17,0.22,0.17,1
486,25569,0,1,0,0,483,1573,465,21793,376,20086,0.92,45,40,46.87,53.42,0.02,267,2960,1.24,0,0,0,0.5,0.56,0.5,0,0.5,0,0.5,1
490,22559,2,0,0,0,486,1577,472,21455,384,17169,0.8,45,40,45.46,44.71,0.02,88,114,1.23,0.17,0,0,0.25,0,0.25,0,0.25,0,0.25,1
619,51638,4,12,0,0,600,1590,545,31221,456,37569,1.2,45,41,57.29,82.39,0.01,1014,1500,1.2,0.11,0.11,0.05,0.08,11.56,0.08,0.05,0.08,23.5,0.08,1
544,38400,4,8,0,0,536,1598,501,29409,402,25013,0.85,45,40,58.7,62.22,0.01,1463,1500,1.25,0.14,0.14,0.02,0.13,10.66,0.13,0.02,0.13,7.89,0.13,1
506,31317,0,4,0,0,504,1600,462,22891,354,22397,0.98,45,40,49.55,63.27,0.02,729,1500,1.31,0.19,0.19,0.02,0.5,4.59,0.5,0.02,0.5,8.91,0.5,1
686,74205,16,21,0,0,668,1618,584,36594,457,53418,1.46,45,45,62.66,116.89,0.01,1022,3316,1.28,0.16,0.16,0.04,0.06,10.71,0.06,0.04,0.06,37.25,0.06,1
632,74361,12,7,0,0,619,1631,543,27801,421,61514,2.21,45,45,51.2,146.11,0.01,948,3201,1.29,0.58,0.4,0.02,0.08,2.96,0.08,0.04,0.08,39.97,0.08,1
498,26499,10,3,0,0,484,1645,457,22026,349,18282,0.83,45,40,48.2,52.38,0.02,432,886,1.31,0.52,0.52,0.01,0.07,1.93,0.07,0.01,0.07,1.86,0.07,1
460,21866,4,2,0,0,454,1651,439,20376,348,16095,0.79,45,40,46.41,46.25,0.02,227,301,1.26,0.07,0,0.01,0.17,0.68,0.17,0.01,0.17,0.18,0.17,1
855,365091,2,6,0,0,851,1655,747,195041,638,350502,1.8,45,45,261.1,549.38,0,1500,5880,1.17,0,0,0.14,0.25,75.4,0.25,0.13,0.25,238.88,0.25,1
442,20394,2,0,0,0,435,1659,425,19401,333,15156,0.78,45,40,45.65,45.51,0.02,83,348,1.28,0.16,0.16,0.01,0.25,0.19,0.25,0.01,0.25,0.19,0.25,1
680,351988,0,4,0,0,674,1663,563,184131,457,339322,1.84,48,48,327.05,742.5,0,1500,8800,1.23,2.18,2.18,0.2,0.25,88.21,0.25,0.21,0.25,365.72,0.25,1
1004,381901,0,10,0,0,1002,1665,849,202074,737,362624,1.79,45,45,238.01,492.03,0,1500,10260,1.15,0.2,0.2,0.14,0.5,60.61,0.5,0.15,0.5,240.49,0.5,1
813,272196,2,2,0,0,809,1669,725,111208,634,261539,2.35,45,45,153.39,412.52,0,1500,5880,1.14,0.63,0.63,0.07,0.25,23.99,0.25,0.08,0.25,194.28,0.25,1
713,114749,6,0,0,0,703,1679,675,112688,541,106236,0.94,45,40,166.95,196.37,0.01,1500,1500,1.25,0.07,0,0.06,0.1,38.27,0.1,0.03,0.1,37.37,0.1,1
487,36007,0,7,0,0,482,1682,422,23498,324,24229,1.03,48,40,55.68,74.78,0.01,1103,1500,1.3,0.07,0.07,0.03,0.33,10.51,0.33,0.03,0.33,15,0.33,1
542,32025,2,5,0,0,536,1688,503,25901,393,22637,0.87,45,40,51.49,57.6,0.02,723,2044,1.28,0.62,0.62,0.02,0.17,4.51,0.17,0.02,0.17,8.32,0.17,1
560,26781,0,3,0,0,558,1690,528,25213,397,18452,0.73,48,40,47.75,46.48,0.02,317,317,1.33,0.17,0.17,0.01,0.5,1.2,0.5,0.01,0.5,0.79,0.5,1
541,25631,2,2,0,0,537,1694,512,24232,370,17055,0.7,48,40,47.33,46.09,0.02,227,263,1.38,0,0,0,0.25,0.43,0.25,0,0.25,0,0.25,1
637,32462,4,0,0,0,611,1720,604,29525,451,22549,0.76,48,40,48.88,50,0.02,462,462,1.34,0.24,0,0.02,0.04,0.73,0.04,0.02,0.04,1.15,0.04,1
543,25524,8,0,0,0,533,1730,523,24055,420,19545,0.81,45,40,45.99,46.54,0.02,94,229,1.25,0,0,0,0.1,0.08,0.1,0,0.1,0.08,0.1,1
496,22526,0,0,0,0,494,1732,476,21718,367,16334,0.75,45,40,45.63,44.51,0.02,83,83,1.3,0,0,0.01,0.5,0.16,0.5,0.01,0.5,0.16,0.5,1
445,20386,0,0,0,0,443,1734,420,19386,319,14346,0.74,48,40,46.16,44.97,0.02,89,89,1.32,0,0,0,0.5,0,0.5,0,0.5,0,0.5,1
522,23809,0,0,0,0,518,1738,503,23038,403,18094,0.79,45,40,45.8,44.9,0.02,77,77,1.25,0.16,0.16,0,0.25,0.08,0.25,0,0.25,0.08,0.25,1
465,21121,0,0,0,0,464,1739,446,20356,358,15988,0.79,45,40,45.64,44.66,0.02,77,77,1.25,0.02,0.02,0,1,0,1,0,1,0,1,1
578,27180,4,1,0,0,570,1747,555,26034,443,20116,0.77,45,40,46.91,45.41,0.02,267,184,1.25,0,0,0,0.13,0,0.13,0,0.13,0,0.13,1
429,20448,4,3,0,0,420,1753,397,18771,293,13226,0.7,48,40,47.28,45.14,0.02,267,229,1.35,0,0,0.01,0.17,0.19,0.17,0.01,0.17,0.19,0.17,1
360,16381,0,0,0,0,353,1757,331,15216,233,10288,0.68,48,40,45.97,44.15,0.02,73,73,1.42,0.13,0.13,0.01,0.25,0.23,0.25,0.01,0.25,0.23,0.25,1
308,14080,0,0,0,0,306,1759,274,12715,172,7555,0.59,48,40,46.41,43.92,0.02,89,89,1.59,0.14,0.14,0.01,0.5,0.28,0.5,0.01,0.5,0.28,0.5,1
680,152752,6,0,0,0,670,1767,610,93019,496,139355,1.5,45,40,152.49,280.96,0,1500,5880,1.23,0.07,0.07,0.06,0.13,16.53,0.13,0.05,0.13,36.44,0.13,1
672,38733,0,2,0,0,668,1769,624,36063,495,26631,0.74,45,40,57.79,53.8,0.02,1500,1500,1.26,0.15,0.15,0.03,0.5,6.5,0.5,0.03,0.5,5.01,0.5,1
513,26290,0,1,0,0,509,1773,464,21273,363,18995,0.89,45,40,45.85,52.33,0.02,226,1380,1.28,0.01,0.01,0.02,0.25,0.95,0.25,0.02,0.25,1.35,0.25,1
566,61187,10,4,0,0,552,1787,513,38269,396,51327,1.34,45,40,74.6,129.61,0.01,1500,5880,1.3,0.03,0.5,0.03,0.07,5.07,0.07,0.02,0.07,9.17,0.07,1
506,47164,20,12,0,0,485,1808,403,26081,271,28588,1.1,48,40,64.72,105.49,0.01,1500,1719,1.49,0.03,0.1,0.05,0.05,18.5,0.05,0.04,0.05,24.85,0.05,1
883,298854,6,52,0,0,874,1816,629,59097,463,249255,4.22,45,45,93.95,538.35,0,1500,8800,1.36,0.5,0,0.18,0.13,42.01,0.13,0.12,0.13,136.63,0.13,1
599,110808,4,19,0,0,591,1824,443,45785,356,85669,1.87,48,40.5,103.35,240.64,0.01,1500,2960,1.24,0.13,0.13,0.09,0.13,31.76,0.13,0.11,0.13,100.69,0.13,1
741,346261,0,5,0,0,739,1826,638,177409,528,331347,1.87,45,45,278.07,627.55,0,1500,8800,1.21,0.02,0.02,0.18,0.5,83.4,0.5,0.15,0.5,300.44,0.5,1
384,19583,0,1,0,0,378,1832,362,18046,270,12761,0.71,48,40,49.85,47.26,0.02,731,684,1.34,0.18,0.18,0.02,0.17,2.41,0.17,0.02,0.17,2.28,0.17,1
632,94472,24,24,0,0,606,1858,477,36559,367,67550,1.85,48,40,76.64,184.06,0.01,1500,3316,1.3,0.2,0.2,0.1,0.04,29.41,0.04,0.1,0.04,80.52,0.04,1
702,129051,2,25,0,0,696,1864,543,55671,425,99870,1.79,48,41,102.52,234.99,0.01,1500,5880,1.28,0.13,0.13,0.09,0.17,28.6,0.17,0.1,0.17,70.58,0.17,1
639,95301,4,27,0,0,633,1870,447,40046,348,61672,1.54,48,44.5,89.59,177.22,0.01,1500,2208,1.28,0.05,0,0.1,0.17,36.21,0.17,0.11,0.17,63.42,0.17,1
688,193320,10,43,0,0,677,1881,418,47243,325,148567,3.14,48,48,113.02,457.13,0,1500,1500,1.29,0.04,0.2,0.14,0.09,43.03,0.09,0.2,0.09,205.82,0.09,1
1257,488618,14,34,0,0,1241,1897,969,260068,828,433594,1.67,45,45,268.39,523.66,0,4420,7340,1.17,0.14,0.14,0.16,0.06,88.6,0.06,0.16,0.06,222.36,0.06,1
716,118219,10,25,0,0,702,1911,557,47608,428,84520,1.78,45,40,85.47,197.48,0.01,1500,8800,1.3,0.17,0.17,0.1,0.07,33.47,0.07,0.08,0.07,58.56,0.07,1
526,95363,4,24,0,0,520,1917,406,34179,290,68730,2.01,48,44.5,84.18,237,0.01,1500,9113,1.4,0.17,0.17,0.1,0.17,29.36,0.17,0.08,0.17,59.75,0.17,1
480,46970,2,9,0,0,476,1921,406,29855,304,29925,1,48,41.5,73.53,98.44,0.01,1500,1500,1.34,2,0,0.08,0.25,25.57,0.25,0.08,0.25,31.42,0.25,1
522,85942,2,14,0,0,518,1925,419,30945,318,65769,2.13,48,40,73.85,206.82,0.01,1331,5880,1.32,0.34,0.34,0.08,0.25,22.41,0.25,0.07,0.25,70.4,0.25,1
745,168002,26,34,0,0,716,1954,526,49885,387,125745,2.52,48,45,94.84,324.92,0,1500,11720,1.36,0,0,0.13,0.03,41.77,0.03,0.11,0.03,112.61,0.03,1
628,77103,2,23,0,0,624,1958,480,38987,351,47203,1.21,48,40,81.22,134.48,0.01,1500,1500,1.37,0.03,0.2,0.07,0.25,27.28,0.25,0.08,0.25,46.12,0.25,1
699,175276,8,15,0,0,687,1970,584,132702,452,142485,1.07,48,40,227.23,315.23,0,4420,7276,1.29,0.19,0.19,0.14,0.08,88.95,0.08,0.13,0.08,97.74,0.08,1
599,82234,14,22,0,0,583,1986,453,38031,343,53190,1.4,48,45,83.95,155.07,0.01,1500,2740,1.32,0.16,0.16,0.09,0.06,35.74,0.06,0.09,0.06,53.31,0.06,1
427,27186,6,5,0,0,415,1998,362,20673,266,15605,0.75,48,40,57.11,58.67,0.02,727,684,1.36,0.16,0.16,0.03,0.08,8.57,0.08,0.03,0.08,6.99,0.08,1
595,121688,12,19,0,0,996,14,450,31497,330,98554,3.13,48,40,69.99,298.65,0,1430,10260,1.36,0,0.01,0.1,0.08,24.07,0.08,0.07,0.08,66.96,0.08,1
451,28808,12,5,0,0,437,28,386,20331,294,18844,0.93,48,40,52.67,64.1,0.02,731,1299,1.31,0.03,0.03,0.03,0.07,7.2,0.07,0.03,0.07,7.41,0.07,1
667,91131,4,20,0,0,658,34,529,37152,416,67023,1.8,48,40,70.23,161.11,0.01,1467,5880,1.27,0.03,0.03,0.09,0.17,24.35,0.17,0.09,0.17,61.2,0.17,1
676,140749,30,28,0,0,642,68,500,38657,373,110963,2.87,48,45,77.31,297.49,0,1493,8718,1.34,0.2,0.2,0.12,0.03,31.6,0.03,0.09,0.03,83.78,0.03,1
395,27653,8,7,0,0,385,78,328,18688,236,16596,0.89,48,40,56.98,70.32,0.01,739,1678,1.39,0.35,0.35,0.04,0.1,9.91,0.1,0.03,0.1,11.39,0.1,1
411,33397,0,6,0,0,407,82,345,20533,234,20587,1,48,40,59.52,87.98,0.01,1500,1500,1.47,0.18,0.18,0.04,0.25,12.08,0.25,0.05,0.25,20.97,0.25,1
476,55460,4,13,0,0,471,87,372,25763,273,37295,1.45,48,40,69.26,136.61,0.01,1500,1500,1.36,0.11,0.11,0.09,0.2,25.72,0.2,0.09,0.2,43.99,0.2,1
510,75890,4,19,0,0,502,95,364,35330,275,46464,1.32,48,40,97.06,168.96,0.01,1500,1500,1.32,0.12,0.12,0.11,0.13,47.05,0.13,0.11,0.13,57.92,0.13,1
621,86594,0,16,0,0,619,97,487,47713,380,57855,1.21,48,40,97.97,152.25,0.01,1500,1676,1.28,0.17,0.17,0.08,0.5,31.95,0.5,0.09,0.5,43.78,0.5,1
559,52733,18,15,0,0,531,122,461,30947,316,31366,1.01,48,42.5,67.13,99.26,0.01,1481,2034,1.46,0.53,0.15,0.04,0.04,15.84,0.04,0.04,0.04,16.81,0.04,1
522,84732,4,14,0,0,1041,10,422,29106,314,65232,2.24,45.5,40,68.97,207.75,0.01,1500,7340,1.34,0.05,0,0.08,0.11,22.61,0.11,0.07,0.11,57.61,0.11,1
585,119726,6,20,0,0,575,20,428,30413,333,97142,3.19,46.5,45,71.06,291.72,0,1500,4420,1.29,0.13,0.13,0.11,0.1,25.34,0.1,0.12,0.1,96.76,0.1,1
612,87368,2,21,0,0,608,24,451,43094,338,52255,1.21,48,40,95.55,154.6,0.01,1500,1500,1.33,1.3,0,0.09,0.25,45.54,0.25,0.09,0.25,48.29,0.25,1
22,1222,0,0,0,0,22,24,20,1134,17,990,0.87,48,41,56.7,58.24,0.02,169,169,1.18,0,0,0.57,0.25,37.14,0.25,0.57,0.25,37.14,0.25,1
10,482,0,0,0,0,10,24,9,441,9,441,1,50,50,49,49,0.02,50,50,1,8.78,8.78,2.33,0.25,100.33,0.25,2.33,0.25,100.33,0.25,1
1932,1263836,6,0,0,0,1924,8,1929,1263443,1774,1255806,0.99,40,40,654.97,707.9,0,4420,4420,1.09,0,0,1.17,0.13,523.17,0.13,1.08,0.13,519.08,0.13,1
151,15642,0,0,0,0,151,8,150,15594,50,10794,0.69,48,47,103.96,215.88,0.01,2953,2953,3,14.42,0,1.01,0.13,128.15,0.13,0.36,0.13,96.79,0.13,1
180,17043,0,0,0,0,180,8,179,16995,59,11235,0.66,48,40,94.94,190.42,0.01,2953,2953,3.03,0,0,0.98,0.13,108.12,0.13,0.32,0.13,76.47,0.13,1
162,16205,0,0,0,0,162,8,161,16157,41,10397,0.64,48,47,100.35,253.59,0.01,1500,1500,3.93,0,0,1.02,0.13,114.84,0.13,0.28,0.13,78.84,0.13,1
53,6757,0,0,0,0,53,8,52,6709,18,5077,0.76,48,47,129.02,282.06,0.01,2953,2953,2.89,0,0,1.04,0.13,164.38,0.13,0.38,0.13,133,0.13,1
102,9167,0,0,0,0,102,8,101,9119,15,4991,0.55,48,47,90.29,332.73,0.01,1500,1500,6.73,0,0,1,0.13,106.71,0.13,0.16,0.13,66.24,0.13,1
85,4068,0,0,0,0,85,8,84,4020,6,240,0.06,48,40,47.86,40,0.02,60,40,14,7.84,0,0.93,0.13,43.11,0.13,0.09,0.13,2.75,0.13,1
355,200253,21,6,0,0,301,54,261,14688,121,187617,12.77,40,1500,56.28,1550.55,0,253,7340,2.16,0.55,0,1.44,0.02,80.46,0.02,0.34,0.02,703.47,0.02,1
189,146059,0,0,0,0,189,54,133,7039,55,138789,19.72,40,1500,52.92,2523.44,0,231,5880,2.42,0.15,0,1.3,0.02,72.01,0.02,0.27,0.02,585.42,0.02,1
173,126616,0,0,0,0,173,54,121,6559,51,119826,18.27,40,1500,54.21,2349.53,0,231,5880,2.37,0.15,0,1.31,0.02,74.76,0.02,0.28,0.02,496.7,0.02,1
262,122849,6,12,0,0,242,74,187,12647,74,109971,8.7,40,1500,67.63,1486.09,0,301,4420,2.53,0.15,0,1.34,0.11,98.03,3.21,0.36,0.05,527.34,0.05,1
339,182711,17,10,0,0,316,97,247,26446,133,170267,6.44,40,1500,107.07,1280.2,0,3311,5880,1.86,0.15,0,1.2,0.04,124.43,0.04,0.48,0.04,531.11,0.04,1
192,126196,0,0,0,0,192,97,135,7708,72,119486,15.5,40,1500,57.1,1659.53,0,443,4420,1.88,0.15,0,1.32,0.04,75.82,0.04,0.47,0.04,665.99,0.04,1
190,136900,0,0,0,0,190,97,129,6704,76,131194,19.57,40,1500,51.97,1726.24,0,443,4420,1.7,0.15,0,1.09,0.04,54.87,0.04,0.43,0.04,638.65,0.04,1
237,94400,6,12,0,0,217,117,179,13469,72,82080,6.09,40,992,75.25,1140,0,443,4951,2.49,0,0,1.19,0.05,95.91,0.05,0.34,0.05,294.73,0.05,1
89,46453,5,0,0,0,78,128,63,3783,40,43819,11.58,40,1500,60.05,1095.47,0,443,4420,1.57,0,0,0.84,0.09,42.22,0.09,0.49,0.09,457.05,0.09,1
20,1767,0,0,0,0,18,130,19,1727,15,1189,0.69,40,40,90.89,79.27,0.01,443,443,1.27,0,0,1,0.5,54.56,0.5,0.89,0.5,50.11,0.5,1
16,1229,0,0,0,0,16,130,15,1189,15,1189,1,40,40,79.27,79.27,0.01,443,443,1,0,0,1,0.5,56.38,0.5,1,0.5,56.38,0.5,1
16,1229,0,0,0,0,16,130,15,1189,15,1189,1,40,40,79.27,79.27,0.01,443,443,1,0,0,1.29,0.5,70.14,0.5,1.29,0.5,70.14,0.5,1
16,1229,0,0,0,0,16,130,15,1189,15,1189,1,40,40,79.27,79.27,0.01,443,443,1,0,0,1.29,0.5,70.14,0.5,1.29,0.5,70.14,0.5,1
90,10973,16,0,0,0,74,146,75,5889,29,6233,1.06,48,48,78.52,214.93,0.01,443,1508,2.59,0,0,1.28,0.06,105.63,0.06,0.31,0.06,16.59,0.06,1
486,317095,0,0,0,0,486,146,322,15901,179,302375,19.02,40,1500,49.38,1689.25,0,443,4420,1.8,0.43,0,0.83,0.06,40.56,0.06,0.24,0.06,333.85,0.06,1
413,270561,0,0,0,0,413,146,268,12181,160,256649,21.07,40,1500,45.45,1604.06,0,443,4420,1.68,0.64,0,0.66,0.06,29.35,0.06,0.19,0.06,251.45,0.06,1
898,582600,6,2,0,0,880,164,592,26799,321,555530,20.73,40,1500,45.27,1730.62,0,443,4420,1.84,0,0,0.84,0.06,37.16,0.06,0.24,0.06,407.9,0.06,1
430,284571,0,0,0,0,430,164,286,12869,159,268511,20.86,40,1500,45,1688.75,0,443,4420,1.8,0,0,0.83,0.06,36.6,0.06,0.24,0.06,368.35,0.06,1
458,296579,3,2,0,0,449,173,318,16511,161,279989,16.96,40,1500,51.92,1739.06,0,443,4420,1.98,0,0,1.04,0.11,56.13,0.11,0.27,0.11,378.88,0.11,1
272,121926,0,0,0,0,142,303,230,42599,190,117226,2.75,140,200,185.21,616.98,0,844,4420,1.21,0.65,0,0.95,0.01,58.3,0.01,0.35,0.01,348.97,0.01,1
341,105137,0,0,0,0,158,325,340,104937,340,104937,1,200,200,308.64,308.64,0,844,844,1,0,0,1.13,0,61.38,0,1.13,0,61.38,0,1
346,105887,0,0,0,0,174,330,345,105687,343,105229,1,200,200,306.34,306.79,0,844,844,1.01,0,0,1.43,0,75.86,0,1.43,0,75.86,0,1
429,118561,0,0,0,0,260,343,416,117881,370,115577,0.98,200,200,283.37,312.37,0,844,844,1.12,0,0,0.81,0,40.06,0,0.21,0,11.06,0,1
455,113845,0,0,0,0,375,340,451,113613,358,109181,0.96,200,200,251.91,304.97,0,844,844,1.26,0,0,1.02,0.01,49.32,0.59,0.18,0.01,9.32,0.59,1
465,111377,0,0,0,0,515,325,456,110197,348,105061,0.95,200,200,241.66,301.9,0,844,844,1.31,0,0,0.99,0,47.24,0,0.16,0,8.16,0,1
445,105217,0,0,0,0,641,319,436,104697,342,100121,0.96,200,200,240.13,292.75,0,844,844,1.27,0,0,0.9,0,43.87,0,0.13,0,7.33,0,1
420,105885,0,0,0,0,760,301,416,105565,317,100449,0.95,200,200,253.76,316.87,0,844,844,1.31,0,0,0.97,0,47.39,0,0.15,0,8.05,0,1
326,95621,0,0,0,0,814,272,308,93123,301,91675,0.98,200,200,302.35,304.57,0,844,844,1.02,0,0,0.69,0,67.72,0,0.52,0,46.21,0,1
352,106797,0,0,0,0,830,336,351,106597,351,106597,1,200,200,303.7,303.7,0,844,844,1,0,0,1.13,0,61.38,0,1.13,0,61.38,0,1
1343,261954,9,0,0,0,1868,305,1033,224621,620,129986,0.58,124,200,217.45,209.65,0.01,888,844,1.67,0,0,0.82,0,207.7,0,0.18,0,9.99,0,1
298,92861,0,0,0,0,1884,282,297,92661,297,92661,1,200,200,311.99,311.99,0,844,844,1,0,0,1.13,0.01,61.38,1.44,1.13,0.01,61.38,1.44,1
313,99985,0,0,0,0,1904,293,312,99785,312,99785,1,200,200,319.82,319.82,0,844,844,1,0,0,1.63,0,84.38,0,1.63,0,84.38,0,1
